"index","sourcetype","main_type","perf_item","nmon_section","unity","description","long_description","formula (or field name if not evaluated)","is_evaluated","OS_compatibility","AIX","Linux","Solaris","SPL root search"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMPROJECTMEM","device","Name of Project","Name of Project","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMPROJECTMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMZONEMEM","%","% MEM usage for this Zone","% MEM usage for this Zone, Same as 'prstat -Z.MEMORY'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMZONEMEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMZONEMEM","device","Name of Zone","Name of Zone","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMZONEMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMTASKMEM","%","% MEM usage for this Task","% MEM usage for this Task, Same as 'prstat -T.MEMORY'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMTASKMEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMTASKMEM","device","ID of Task","ID of Task","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMTASKMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMUSERMEM","%","% MEM usage for this User","% MEM usage for this Zone, Same as 'prstat -a.MEMORY'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMUSERMEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMUSERMEM","device","Username","Username","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMUSERMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMCPU","%","CPU percent for Workload classes","CPU percent for Workload classes","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMCPU"
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMCPU","device","Name of workdload class","Name of workdload class","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMCPU"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMMEM","%","Memory percent for Workload classes","Memory percent for Workload classes","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMMEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMMEM","device","Name of workdload class","Name of workdload class","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","BLOCK STATISTICS","WLMBIO","%","Block IO percent for Workload classes","Block IO percent for Workload classes","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMMEM"
"index=nmon","sourcetype=nmon_data","Performance Data","BLOCK STATISTICS","WLMBIO","device","Name of workdload class","Name of workdload class","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=WLMMEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKSVCTM","Time (milliseconds)","Disk (ms) Average service time","Disk (ms) Average service time, Same as 'sar -d.avserv', Same as 'iostat -xn.asvc_t'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKSVCTM"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKSVCTM","device","Name of disk","Name of disk","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKSVCTM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWAITTM","Time (milliseconds)","Disk (ms) Average wait time","Disk (ms) Average wait time, Same as 'sar -d.avwait', Same as 'iostat -xn.wsvc_t'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKWAITTM"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWAITTM","device","Name of disk","Name of disk","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKWAITTM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCREAD","kilobytes/sec","Receive-KB/s","Data transfer rate of received data in kilobytes per second","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCREAD"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCWRITE","kilobytes/sec","Transmit-KB/s","Data transfer rate of sent data in kilobytes per second","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCWRITE"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCXFERIN","requests/sec","Requests In","Number of requests that are received per second in the interval","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCXFERIN"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCXFEROUT","requests/sec","Requests Out","Number of requests that are sent per second in the interval","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCXFEROUT"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCREAD","device","Name of the Fibre Channel adapter","Name of the Fibre Channel adapter","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCREAD"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCWRITE","device","Name of the Fibre Channel adapter","Name of the Fibre Channel adapter","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCWRITE"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCXFERIN","device","Name of the Fibre Channel adapter","Name of the Fibre Channel adapter","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCXFERIN"
"index=nmon","sourcetype=nmon_data","Performance Data","FIBER CHANNEL STATISTICS","FCXFEROUT","device","Name of the Fibre Channel adapter","Name of the Fibre Channel adapter","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=FCXFEROUT"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEA","Kbps","AIX Vios Shared Ethernet Adapters Inbound / Outbound trafic per interface","AIX Vios Shared Ethernet Adapters inbound (read devices) and outbound (write devices) trafic per interfaces in Kbps","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEA"
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEA","device","Name of Shared Ethernet Adapter","Name of Shared Ethernet Adapters, for inbound intrfaces (read devices) and outbound interfaces (write devices)","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEA"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEACHPHY","Kbps","AIX Vios Physical Ethernet Adapters Inbound / Outbound trafic per interface","AIX Vios Physical Ethernet Adapters inbound (read devices) and outbound (write devices) trafic per interfaces in Kbps","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEACHPHY"
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEACHPHY","device","Name of Physical Ethernet Adapter","Name of Physical Ethernet Adapters, for inbound intrfaces (read devices) and outbound interfaces (write devices)","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEACHPHY"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEAPACKET","Packets per sec","AIX Vios Shared Ethernet Adapters Inbound / Outbound trafic per interface","AIX Vios Shared Ethernet Adapters Inbound (read devices) and outbound (write devices) number of Net packets per interface","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEAPACKET"
"index=nmon","sourcetype=nmon_data","Performance Data","NETWORK TRAFFIC","SEAPACKET","N/A","Name of Shared Ethernet Adapter","Name of Shared Ethernet Adapters, for inbound intrfaces (read devices) and outbound interfaces (write devices)","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=SEAPACKET"
